Pair_Tag,Dataset_A,Dataset_B,Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
ADC_Post2,ADC,Post2,corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.7077602178080646,0.7094767106011125,0.0017164927930478635,0.0949983518983992,0.0872727610936158,-0.007725590804783397,0.659375,0.660625,0.0012499999999999734,0.7606956002354835,0.7575103745850875,-0.0031852256503960286,0.7627769820569599,0.766524068258899,0.003747086201939087,0.6891041998936737,0.6586097820308346,-0.03049441786283902,0.6446875000000001,0.6212500000000001,-0.0234375,0.6589674673152934,0.622441790093964,-0.03652567722132938,0.6554621848739496,0.6206896551724138,-0.03477252970153577,12.8,12.8,0.0,40,40,0
ADC_Post2,ADC,Post2,corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6204420716621672,0.6015502944689548,-0.018891777193212445,0.1532797664792568,0.1315102348537962,-0.02176953162546061,0.618125,0.62625,0.008124999999999938,0.6805493881264965,0.6608412235456445,-0.019708164580852006,0.6934660169316369,0.7059728966898653,0.012506879758228395,0.5254156223893066,0.5435974405711248,0.018181818181818188,0.521875,0.541875,0.020000000000000018,0.6671539961013646,0.675756146638999,0.008602150537634357,0.6835443037974683,0.6923076923076923,0.008763388510223957,12.8,12.8,0.0,40,40,0
ADC_Post2,ADC,Post2,corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6890847527450398,0.6186548556883485,-0.07042989705669123,0.0923412828725505,0.0961814215640454,0.003840138691494896,0.6253124999999998,0.593125,-0.032187499999999813,0.748470605837693,0.7255210882526895,-0.02294951758500352,0.710272619378891,0.6680933352435877,-0.04217928413530325,0.6179963165489482,0.5516978051188577,-0.06629851143009047,0.5925,0.5334375,-0.05906250000000002,0.6365518539431583,0.5639989017268119,-0.07255295221634639,0.6349206349206349,0.5691056910569106,-0.06581494386372433,12.8,12.8,0.0,40,40,0
ADC_Post2,ADC,Post2,corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6311316399354677,0.7064027032687319,0.07527106333326417,0.1685975687473884,0.0720295329567129,-0.09656803579067551,0.5925,0.6471874999999999,0.05468749999999989,0.7092412400882034,0.7408952991374889,0.03165405904928542,0.7168175086591958,0.7464817059856101,0.029664197326414343,0.6029351788562314,0.6318998253208781,0.028964646464646693,0.549375,0.6034375000000001,0.054062500000000124,0.6542106161461001,0.6012956769478508,-0.0529149391982493,0.6524822695035462,0.603448275862069,-0.0490339936414772,12.8,12.8,0.0,40,40,0
ADC_Post2,ADC,Post2,corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.4722546494795298,0.6301526543631807,0.1578980048836509,0.2249376876587159,0.1456722532173328,-0.07926543444138312,0.5225,0.6003125,0.07781250000000006,0.5937549313108809,0.7145057749327255,0.12075084362184463,0.6559745956464265,0.7115560410284344,0.05558144538200793,0.515641186299081,0.6060199741778689,0.09037878787878795,0.4834374999999999,0.5634375,0.08000000000000013,0.5042673992673993,0.5876257076257076,0.08335830835830838,0.546875,0.5833333333333334,0.03645833333333337,12.8,12.8,0.0,40,40,0
ADC_Post2,ADC,Post2,corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6172990327057313,0.6243563108874114,0.0070572781816801156,0.0942063865275514,0.0882263801594055,-0.005980006368145899,0.5571875,0.58984375,0.03265625000000005,0.7210239039301835,0.7125521427674902,-0.008471761162693214,0.6924024575619117,0.7153283196222696,0.02292586206035796,0.5539598997493734,0.5521882357408673,-0.0017716640085061464,0.496875,0.5234375,0.02656249999999999,0.5734256803222321,0.5571428571428572,-0.016282823179374906,0.5757575757575758,0.5645161290322581,-0.011241446725317683,12.8,12.8,0.0,40,40,0
ADC_Post2,ADC,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,ExtraTrees,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7454487343243323,0.7376677230265748,-0.007781011297757545,0.116414526935326,0.1129734723985027,-0.003441054536823307,0.68125,0.6625,-0.018750000000000044,0.8221433985280061,0.8167374980158778,-0.005405900512128303,0.7532203181393877,0.7231039106692514,-0.03011640747013633,0.6564486975013291,0.6769750132908027,0.020526315789473615,0.6212500000000001,0.6490625,0.027812499999999907,0.6167124984516289,0.6429715012623558,0.026259002810726906,0.6206896551724138,0.6434782608695652,0.022788605697151354,12.8,12.8,0.0,30,30,0
ADC_Post2,ADC,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,GradientBoosting,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6963013594592542,0.6901149107847673,-0.006186448674486922,0.1194724121404262,0.1257649525084835,0.006292540368057292,0.62921875,0.6559375,0.026718749999999902,0.7700327133413033,0.7655925934700758,-0.004440119871227499,0.6981455571838218,0.7723409526078169,0.07419539542399511,0.592119123566492,0.6642802080959974,0.07216108452950543,0.5659375,0.6403125000000001,0.07437500000000008,0.6339055827376184,0.664029304029304,0.030123721291685612,0.6417910447761194,0.6666666666666666,0.02487562189054726,12.8,12.8,0.0,30,30,0
ADC_Post2,ADC,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,KNN,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7703271493702116,0.7595649764908138,-0.010762172879397847,0.1074173961398953,0.0951129469783827,-0.012304449161512604,0.7046875,0.71890625,0.014218749999999947,0.8189076145483469,0.8319471184171734,0.013039503868826463,0.775900728478135,0.8067255936838377,0.03082486520570271,0.6786416799574695,0.6825451887293992,0.003903508771929687,0.64375,0.656875,0.013124999999999942,0.6890835856353098,0.6589924812030075,-0.03009110443230234,0.6875,0.6551724137931034,-0.032327586206896575,12.8,12.8,0.0,30,30,0
ADC_Post2,ADC,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LightGBM,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6827455921714295,0.6788049899772387,-0.00394060219419079,0.0757610030264732,0.1070786326661053,0.0313176296396321,0.638125,0.630625,-0.007500000000000062,0.7519985030106453,0.7501546299915864,-0.0018438730190588615,0.7124894741963333,0.7019028990980486,-0.010586575098284756,0.6123144983671299,0.5996954507480824,-0.01261904761904753,0.5846875,0.576875,-0.0078125,0.6219137184654426,0.6144103273038806,-0.007503391161562067,0.624,0.6129032258064516,-0.011096774193548375,12.8,12.8,0.0,30,30,0
ADC_Post2,ADC,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LogisticRegression,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.8018860051874406,0.8031600235667222,0.0012740183792816495,0.0564007186303137,0.0481779793640616,-0.008222739266252097,0.7465624999999999,0.7443749999999999,-0.002187500000000009,0.869662445037266,0.8692137834286455,-0.0004486616086204487,0.8275695356304018,0.8238466884162896,-0.0037228472141122015,0.7098503835345941,0.7098503835345941,0.0,0.6803125,0.6803125,0.0,0.6936275642083264,0.6936275642083264,0.0,0.6890756302521008,0.6890756302521008,0.0,12.8,12.8,0.0,30,30,0
ADC_Post2,ADC,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,NaiveBayes,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6938975307874828,0.7053790122689645,0.011481481481481648,0.1137576518063881,0.0928839931130561,-0.020873658693331992,0.640625,0.6453125,0.004687499999999956,0.7688567706879337,0.776069899929771,0.007213129241837368,0.7407703741433177,0.7470691866926513,0.006298812549333621,0.6005999848105111,0.6022666514771778,0.0016666666666667052,0.5615625,0.56375,0.002187500000000009,0.6460651667173407,0.6369235836627142,-0.009141583054626534,0.6521739130434783,0.6470588235294118,-0.005115089514066473,12.8,12.8,0.0,30,30,0
ADC_Post2,ADC,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,RandomForest,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7263544191056152,0.6990276195539353,-0.027326799551679826,0.1140600073247276,0.1184835289005191,0.0044235215757914975,0.6515625,0.654375,0.0028124999999999956,0.8033582003137887,0.7622791995799749,-0.041079000733813764,0.7396687604478821,0.7384579387062239,-0.0012108217416582079,0.6518559656717551,0.6258352320194425,-0.02602073365231261,0.6346875000000001,0.596875,-0.03781250000000003,0.6483116883116884,0.6234279743245261,-0.02488371398716227,0.65,0.6229508196721312,-0.02704918032786885,12.8,12.8,0.0,30,30,0
ADC_Post2,ADC,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_Linear,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.8054575833523202,0.8028787648644107,-0.002578818487909529,0.0689808586397069,0.0588298359297174,-0.010151022709989507,0.71375,0.73875,0.025000000000000022,0.8656406415063437,0.8677155068688533,0.0020748653625096702,0.7973783845874524,0.8141509419189807,0.01677255733152838,0.6877325890483785,0.7047820308346624,0.01704944178628387,0.64375,0.676875,0.03312499999999996,0.6881383923422904,0.6665465297230003,-0.021591862619290025,0.6875,0.6666666666666666,-0.02083333333333337,12.8,12.8,0.0,30,30,0
ADC_Post2,ADC,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_RBF,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.8083208940625207,0.8031357088773357,-0.0051851851851850705,0.0558555341905075,0.0618825586806179,0.0060270244901104025,0.7078125,0.72625,0.018437499999999996,0.865824512156542,0.8621352836698654,-0.0036892284866766323,0.8082217680298267,0.8064476783743326,-0.0017740896554940822,0.6886416799574695,0.7055715045188731,0.016929824561403573,0.6481250000000001,0.6825,0.03437499999999993,0.6770614692653674,0.6764349376114083,-0.0006265316539590948,0.6774193548387096,0.6837606837606838,0.006341328921974143,12.8,12.8,0.0,30,30,0
ADC_Post2,ADC,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,XGBoost,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6757600728174891,0.6640553173567528,-0.011704755460736238,0.0981258693692028,0.117698143224146,0.0195722738549432,0.6196875,0.5868749999999999,-0.03281250000000002,0.758958409833555,0.7367949974575361,-0.02216341237601893,0.709446287190358,0.6280891936638191,-0.08135709352653886,0.606174147489937,0.6080720741247057,0.0018979266347686208,0.5803125,0.5703125,-0.010000000000000009,0.630405826058,0.6321904761904762,0.0017846501324761954,0.6356589147286822,0.6307692307692307,-0.004889683959451441,12.8,12.8,0.0,30,30,0
ADC_Post2,ADC,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,ExtraTrees,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7689531335225115,0.7576896557279331,-0.01126347779457837,0.1126877075117896,0.1170383463776646,0.004350638865875001,0.6790624999999999,0.6725,-0.006562499999999916,0.8320930631794535,0.8242377488262166,-0.007855314353236942,0.7355682003348323,0.745577379883338,0.010009179548505776,0.6488118022328548,0.6499840510366827,0.0011722488038278245,0.63125,0.635625,0.004375000000000018,0.6197860216009036,0.6177387914230019,-0.002047230177901649,0.6260869565217392,0.6126126126126126,-0.013474343909126607,8.8,8.8,0.0,34,34,0
ADC_Post2,ADC,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,GradientBoosting,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7297647815590398,0.7383158711747229,0.008551089615683072,0.1080254185689813,0.1210096130719219,0.012984194502940596,0.6243749999999999,0.7089062500000001,0.08453125000000017,0.7964796564881018,0.7835888396979828,-0.012890816790119053,0.6642093549924912,0.7696837544720143,0.10547439947952308,0.5809941520467836,0.6596305156831471,0.0786363636363635,0.548125,0.6325000000000001,0.08437500000000009,0.6215767506090086,0.6516876482393724,0.030110897630363787,0.6268656716417911,0.6557377049180327,0.02887203327624166,8.8,8.8,0.0,34,34,0
ADC_Post2,ADC,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,KNN,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7050387274430336,0.7233629643438256,0.01832423690079199,0.0963813831466055,0.1222491900926114,0.025867806946005892,0.65234375,0.694375,0.042031249999999964,0.7613544251747912,0.7846585953976218,0.0233041702228306,0.7317448264728887,0.7507262957994224,0.018981469326533662,0.6415563530037215,0.6732562466772992,0.03169989367357773,0.6159375,0.655625,0.03968749999999999,0.6647439916405433,0.6256876456876457,-0.03905634595289764,0.6666666666666666,0.6238532110091743,-0.04281345565749228,8.8,8.8,0.0,34,34,0
ADC_Post2,ADC,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LightGBM,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7493339696808595,0.7287839318222092,-0.020550037858650283,0.12024328272209,0.104890823483493,-0.015352459238597002,0.680625,0.6692187499999999,-0.011406250000000173,0.8051540832944205,0.7772691363700001,-0.02788494692442045,0.7200754999789098,0.6818631858561839,-0.038212314122725966,0.640802764486975,0.6608320042530569,0.02002923976608184,0.618125,0.6390625,0.020937499999999942,0.6582963273285855,0.6380042945560186,-0.02029203277256686,0.6614173228346457,0.6379310344827587,-0.02348628835188704,8.8,8.8,0.0,34,34,0
ADC_Post2,ADC,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LogisticRegression,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.8211311451263604,0.8191662121327192,-0.0019649329936411997,0.0350207112070563,0.0348033519328239,-0.00021735927423240098,0.7728125,0.7759375000000001,0.0031250000000000444,0.8752755645180924,0.8790091550112289,0.003733590493136485,0.8328346711996409,0.8397477958127016,0.006913124613060706,0.735802764486975,0.7205396065922383,-0.015263157894736756,0.708125,0.6925,-0.015625,0.7127472527472527,0.6870080681845387,-0.025739184562713957,0.711864406779661,0.6896551724137931,-0.022209234365867858,8.8,8.8,0.0,34,34,0
ADC_Post2,ADC,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,NaiveBayes,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7718196662455035,0.7630081516923622,-0.00881151455314122,0.0854339588695976,0.0866011286228334,0.0011671697532357889,0.6753125000000001,0.6837500000000001,0.008437499999999987,0.8235860438629669,0.8105194172465232,-0.013066626616443644,0.7411572871927226,0.7454426703648583,0.004285383172135782,0.6366708437761069,0.641670843776107,0.0050000000000000044,0.6284375,0.6428125,0.014375000000000027,0.7067494824016564,0.6924637681159421,-0.014285714285714235,0.7183098591549296,0.7153284671532847,-0.0029813920016449336,8.8,8.8,0.0,34,34,0
ADC_Post2,ADC,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,RandomForest,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7502805567638104,0.7433844942935852,-0.006896062470225228,0.1294685109694994,0.1267274599918174,-0.0027410509776820136,0.6609375,0.6543749999999999,-0.006562500000000027,0.814881728088735,0.8073605321698579,-0.007521195918877122,0.6995570120939736,0.6986119534369554,-0.0009450586570182162,0.6452006911217437,0.6397062732589047,-0.005494417862838996,0.6190625000000001,0.6190625000000001,0.0,0.6351202820168338,0.6312278781244298,-0.0038924038924039728,0.6271186440677966,0.6271186440677966,0.0,8.8,8.8,0.0,34,34,0
ADC_Post2,ADC,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_Linear,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.8272747295235334,0.7986759483649435,-0.028598781158589937,0.0465499716453926,0.0444231694178901,-0.0021268022275025,0.7518750000000001,0.7509374999999998,-0.0009375000000002576,0.8824926507852652,0.8537852478134008,-0.02870740297186436,0.8272119792477228,0.8286665180662842,0.0014545388185613906,0.7284542796384903,0.7341360978203083,0.00568181818181801,0.6950000000000001,0.7103125,0.015312499999999951,0.7394260012850717,0.7046800258564965,-0.03474597542857527,0.7384615384615385,0.7068965517241379,-0.0315649867374006,8.8,8.8,0.0,34,34,0
ADC_Post2,ADC,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_RBF,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.818967252842851,0.8116234456665079,-0.007343807176343087,0.0451511338793911,0.0332368282988555,-0.011914305580535599,0.7521875,0.7784375,0.026249999999999996,0.86800318579342,0.8598056060089183,-0.00819757978450164,0.8209019572782679,0.8382448926792369,0.017342935400968984,0.7148577884104199,0.7213729399255715,0.006515151515151585,0.6793750000000001,0.7003125,0.020937499999999942,0.7181780538302277,0.6967924067844696,-0.02138564704575807,0.71875,0.7008547008547008,-0.017895299145299193,8.8,8.8,0.0,34,34,0
ADC_Post2,ADC,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,XGBoost,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7189315460368092,0.7200236127508854,0.0010920667140762452,0.1294379856277019,0.1368843434978668,0.007446357870164899,0.6737500000000001,0.6824999999999999,0.008749999999999813,0.7737378674369643,0.7669364395806839,-0.006801427856280351,0.7306938331605779,0.714953959306385,-0.015739873854192954,0.6422820308346624,0.6427618288144605,0.00047979797979813554,0.6059375,0.6146875,0.008750000000000036,0.661495107147281,0.6379990379990381,-0.02349606914824287,0.6615384615384615,0.639344262295082,-0.02219419924337951,8.8,8.8,0.0,34,34,0
ADC_Pre,ADC,Pre,corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6354817024195014,0.6348888980946398,-0.0005928043248616399,0.1430726390008039,0.1062331523334576,-0.03683948666734628,0.588125,0.6078125000000001,0.01968750000000008,0.6886278767958334,0.6959637272490633,0.007335850453229931,0.6280779413958401,0.6270095230790098,-0.0010684183168302441,0.5998942431837169,0.5849700007594745,-0.014924242424242395,0.5634375,0.5534375,-0.010000000000000009,0.5695589847901061,0.5701269101269102,0.0005679253368040538,0.5833333333333334,0.5785123966942148,-0.004820936639118534,9.6,9.6,0.0,35,35,0
ADC_Pre,ADC,Pre,corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6268771504058586,0.611140137994205,-0.015737012411653595,0.1329134744000014,0.0926865403830654,-0.040226934016936,0.5521875,0.5853125,0.03312499999999996,0.650457497417125,0.6357814760156808,-0.014676021401444195,0.593228226058558,0.608085749056259,0.014857522997701045,0.5612066150224045,0.6253772689299005,0.06417065390749599,0.515,0.6112500000000001,0.09625000000000006,0.6490035224323322,0.587936800830354,-0.061066721601978124,0.6486486486486487,0.6153846153846154,-0.033264033264033266,9.6,9.6,0.0,35,35,0
ADC_Pre,ADC,Pre,corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6403240654436827,0.6192950063404609,-0.021029059103221837,0.1282457989476613,0.1537632602611875,0.025517461313526196,0.59921875,0.5843750000000001,-0.014843749999999933,0.6905365382678171,0.6776739404481923,-0.012862597819624844,0.6658234070413116,0.6498396450929149,-0.01598376194839668,0.585679729627098,0.5925989215462899,0.0069191919191918805,0.5603125,0.5825,0.022187500000000027,0.6117183702055782,0.6193344159838587,0.007616045778280567,0.6259541984732825,0.6299212598425197,0.00396706136923719,9.6,9.6,0.0,35,35,0
ADC_Pre,ADC,Pre,corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6373885010966351,0.6478105617579302,0.01042206066129503,0.1455685595834154,0.1395067820854781,-0.006061777497937321,0.5903124999999999,0.5646875,-0.025624999999999898,0.6881784792625866,0.6618958475757399,-0.026282631686846636,0.6381171530569094,0.6282144977728048,-0.009902655284104611,0.6225598086124402,0.6020334928229665,-0.020526315789473726,0.5978125000000001,0.5700000000000001,-0.027812500000000018,0.5506385723777028,0.5514436090225564,0.0008050366448536517,0.584070796460177,0.5614035087719298,-0.022667287688247217,9.6,9.6,0.0,35,35,0
ADC_Pre,ADC,Pre,corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6826199336725651,0.6792866003392318,-0.0033333333333332993,0.1177635347369734,0.1202642678271809,0.0025007330902074992,0.6393749999999999,0.64375,0.004375000000000129,0.7041884929232485,0.7021095946972914,-0.002078898225957082,0.6926823871069108,0.6822253919031444,-0.010456995203766417,0.6581153641679958,0.6564486975013291,-0.0016666666666667052,0.6378125,0.59375,-0.044062500000000004,0.5323901541292846,0.6627825877825877,0.1303924336533031,0.6055045871559633,0.6616541353383458,0.05614954818238249,9.6,9.6,0.0,35,35,0
ADC_Pre,ADC,Pre,corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6249043637560383,0.6265297081086555,0.0016253443526171862,0.1040468563866997,0.1042416796856291,0.00019482329892940575,0.56375,0.5681249999999999,0.004374999999999907,0.6672396996904124,0.6826900548907677,0.015450355200355315,0.6526624477342167,0.6628330803589143,0.01017063262469764,0.5229302422723475,0.5118191311612365,-0.011111111111111072,0.51625,0.5084375,-0.0078125,0.6544325838443485,0.6391944886062533,-0.015238095238095273,0.6709677419354839,0.6623376623376623,-0.008630079597821583,9.6,9.6,0.0,35,35,0
